title;url;release_date;points;months in top 100;average position in top 100;peak position;months in top 10;current position in top 100;months since leaving top 100
Dominion: Dark Ages;https://boardgamegeek.com/boardgameexpansion/125403/dominion-dark-ages;2012;0.24655231233018537;2;71.0;49;0;not applicable;138
Dungeons & Dragons: Wrath of Ashardalon Board Game;https://boardgamegeek.com/boardgame/66356/dungeons-dragons-wrath-ashardalon-board-game;2011;0.24586499149789456;2;73.5;47;0;not applicable;155
GOSU;https://boardgamegeek.com/boardgame/66587/gosu;2010;0.24530254710737492;2;66.5;65;0;not applicable;161
Thunderstone Advance: Towers of Ruin;https://boardgamegeek.com/boardgame/116998/thunderstone-advance-towers-of-ruin;2012;0.2448564920749928;2;71.0;51;0;not applicable;144
Let's Go! To Japan;https://boardgamegeek.com/boardgame/368173/lets-go-to-japan;2024;0.24090284374857007;2;70.0;60;0;60;not applicable
Nuns on the Run;https://boardgamegeek.com/boardgame/65515/nuns-run;2010;0.24041537797771872;2;71.0;58;0;not applicable;166
The Grimm Forest;https://boardgamegeek.com/boardgame/212402/the-grimm-forest;2018;0.23904572186687872;2;70.0;70;0;not applicable;73
Letter Jam;https://boardgamegeek.com/boardgame/275467/letter-jam;2019;0.2382010267528247;2;70.5;70;0;not applicable;52
Imperium: Classics;https://boardgamegeek.com/boardgame/318184/imperium-classics;2021;0.23779935791461362;2;71.0;66;0;not applicable;32
Fit to Print;https://boardgamegeek.com/boardgame/352574/fit-to-print;2023;0.2358696531363344;2;73.5;61;0;not applicable;6
Gears of War: The Board Game;https://boardgamegeek.com/boardgame/42776/gears-of-war-the-board-game;2011;0.2354653559095186;2;73.5;62;0;not applicable;150
Dominion: Hinterlands;https://boardgamegeek.com/boardgameexpansion/104557/dominion-hinterlands;2011;0.23509372002105008;2;72.5;69;0;not applicable;147
Septima;https://boardgamegeek.com/boardgame/360692/septima;2023;0.23509372002105008;2;72.5;69;0;not applicable;5
Foundations of Rome;https://boardgamegeek.com/boardgame/284189/foundations-of-rome;2022;0.23360048517799573;2;75.0;62;0;not applicable;22
Mercado de Lisboa;https://boardgamegeek.com/boardgame/262477/mercado-de-lisboa;2021;0.2325112010340557;2;74.0;73;0;not applicable;35
Copycat;https://boardgamegeek.com/boardgame/114031/copycat;2012;0.2324093823391365;2;76.0;62;0;not applicable;134
Spot it!;https://boardgamegeek.com/boardgame/63268/spot-it;2009;0.23030274446311222;2;76.5;66;0;not applicable;27
Marvel Dice Throne;https://boardgamegeek.com/boardgame/348406/marvel-dice-throne;2022;0.22816923235694123;2;78.0;67;0;not applicable;20
Century: A New World;https://boardgamegeek.com/boardgame/270970/century-a-new-world;2019;0.2278681706959717;2;78.0;68;0;not applicable;55
Age of War;https://boardgamegeek.com/boardgame/155695/age-of-war;2014;0.22761539018744825;2;77.5;72;0;not applicable;114
Similo;https://boardgamegeek.com/boardgame/268620/similo;2019;0.22696007531575413;2;78.0;72;0;not applicable;18
Weather Machine;https://boardgamegeek.com/boardgame/237179/weather-machine;2022;0.22646936655224034;2;78.0;77;0;not applicable;16
Nefarious;https://boardgamegeek.com/boardgame/108044/nefarious;2011;0.22521433675796104;2;80.0;69;0;not applicable;142
Star Trek: Expeditions;https://boardgamegeek.com/boardgame/79131/star-trek-expeditions;2011;0.2243388145255707;2;79.5;78;0;not applicable;153
Founders of Gloomhaven;https://boardgamegeek.com/boardgame/214032/founders-gloomhaven;2018;0.22410674543455383;2;82.0;66;0;not applicable;68
Progress: Evolution of Technology;https://boardgamegeek.com/boardgame/140717/progress-evolution-of-technology;2014;0.22393528274725322;2;80.0;75;0;not applicable;113
Adrenaline;https://boardgamegeek.com/boardgame/202408/adrenaline;2016;0.22317309584460898;2;80.5;76;0;not applicable;87
Dinosaur World;https://boardgamegeek.com/boardgame/317457/dinosaur-world;2021;0.22242580536896603;2;81.0;77;0;not applicable;29
On Tour;https://boardgamegeek.com/boardgame/251412/tour;2019;0.2222222222222222;2;81.0;81;0;not applicable;43
Space Cadets;https://boardgamegeek.com/boardgame/123096/space-cadets;2012;0.2218696308683224;2;82.0;73;0;not applicable;134
Oath: Chronicles of Empire & Exile;https://boardgamegeek.com/boardgame/291572/oath-chronicles-of-empire-and-exile;2021;0.22146984183856117;2;82.0;75;0;not applicable;33
Great Western Trail: New Zealand;https://boardgamegeek.com/boardgame/380607/great-western-trail-new-zealand;2023;0.22088963461169042;2;84.0;69;0;not applicable;6
The Oracle of Delphi;https://boardgamegeek.com/boardgame/193558/the-oracle-of-delphi;2016;0.22088963461169042;2;84.0;69;0;not applicable;87
Ticket to Ride: Nordic Countries;https://boardgamegeek.com/boardgame/31627/ticket-to-ride-nordic-countries;2007;0.2207402384353511;2;83.5;71;0;not applicable;159
Twilight Imperium: Fourth Edition;https://boardgamegeek.com/boardgame/233078/twilight-imperium-fourth-edition;2017;0.22056093463744317;2;82.5;77;0;not applicable;75
FITS;https://boardgamegeek.com/boardgame/40393/fits;2009;0.22029853751011697;2;83.0;75;0;not applicable;170
Catacombs;https://boardgamegeek.com/boardgame/57390/catacombs;2010;0.22002664245936057;2;84.5;70;0;not applicable;151
Thunder Alley;https://boardgamegeek.com/boardgame/108906/thunder-alley;2014;0.21840303640832343;2;84.5;76;0;not applicable;115
Barcelona;https://boardgamegeek.com/boardgame/383607/barcelona;2023;0.21835491172367913;2;85.5;72;0;not applicable;7
First Class: All Aboard the Orient Express!;https://boardgamegeek.com/boardgame/206941/first-class-all-aboard-the-orient-express;2016;0.2173057021437963;2;85.5;76;0;not applicable;85
Flick 'em Up!;https://boardgamegeek.com/boardgame/169124/flick-em;2015;0.21606060590352688;2;86.0;80;0;not applicable;100
Broom Service;https://boardgamegeek.com/boardgame/172308/broom-service;2015;0.215825538622975;2;86.5;78;0;not applicable;104
Goa: A New Expedition;https://boardgamegeek.com/boardgame/9216/goa-new-expedition;2004;0.213937428790188;2;87.5;84;0;not applicable;139
CO₂;https://boardgamegeek.com/boardgame/72225/co;2012;0.21387448424827404;2;87.5;85;0;not applicable;136
Bonfire;https://boardgamegeek.com/boardgame/304420/bonfire;2020;0.2137089463196265;2;88.0;81;0;not applicable;41
Merchant of Venus (Second Edition);https://boardgamegeek.com/boardgame/131646/merchant-of-venus-second-edition;2012;0.2137089463196265;2;88.0;81;0;not applicable;136
Samurai;https://boardgamegeek.com/boardgame/3/samurai;1998;0.21357365070072587;2;88.0;82;0;not applicable;163
Paperback;https://boardgamegeek.com/boardgame/141572/paperback;2014;0.2132937125815199;2;88.0;85;0;not applicable;84
Crusaders: Thy Will Be Done;https://boardgamegeek.com/boardgame/170624/crusaders-thy-will-be-done;2018;0.21200961351675118;2;89.0;88;0;not applicable;62
Between Two Castles of Mad King Ludwig;https://boardgamegeek.com/boardgame/258036/between-two-castles-of-mad-king-ludwig;2018;0.21152794267648095;2;89.5;86;0;not applicable;63
Dead Reckoning;https://boardgamegeek.com/boardgame/276182/dead-reckoning;2022;0.21144678053006763;2;90.0;82;0;not applicable;24
Marco Polo II: In the Service of the Khan;https://boardgamegeek.com/boardgame/283948/marco-polo-ii-in-the-service-of-the-khan;2019;0.21142884184999705;2;89.5;88;0;not applicable;42
Railways of the World;https://boardgamegeek.com/boardgame/17133/railways-world;2005;0.21106306411784348;2;90.0;85;0;not applicable;164
Ticket to Ride Map Collection 5: United Kingdom & Pennsylvania;https://boardgamegeek.com/boardgameexpansion/182078/ticket-ride-map-collection-5-united-kingdom-pennsy;2015;0.21106306411784348;2;90.0;85;0;not applicable;99
Wingspan Asia;https://boardgamegeek.com/boardgame/366161/wingspan-asia;2022;0.2108575652063426;2;90.0;88;0;not applicable;15
Ninjato;https://boardgamegeek.com/boardgame/50768/ninjato;2011;0.2096127266439174;2;91.5;84;0;not applicable;148
The Downfall of Pompeii;https://boardgamegeek.com/boardgame/13004/downfall-pompeii;2004;0.20859762320915143;2;92.0;89;0;not applicable;163
Not Alone;https://boardgamegeek.com/boardgame/194879/not-alone;2016;0.20852365314523436;2;92.0;91;0;not applicable;80
Scrabble;https://boardgamegeek.com/boardgame/320/scrabble;1948;0.2084652289093281;2;92.5;85;0;not applicable;148
Twilight Imperium: Third Edition;https://boardgamegeek.com/boardgame/12493/twilight-imperium-third-edition;2005;0.2080070905474614;2;92.5;90;0;not applicable;153
Labyrinth: The War on Terror, 2001 – ?;https://boardgamegeek.com/boardgame/62227/labyrinth-war-terror-2001;2010;0.2069438718523079;2;93.5;90;0;not applicable;159
Friday;https://boardgamegeek.com/boardgame/43570/friday;2011;0.20683729409892188;2;93.5;93;0;not applicable;107
Mission: Red Planet (Second Edition);https://boardgamegeek.com/boardgame/176920/mission-red-planet-second-edition;2015;0.20660035817780523;2;94.0;88;0;not applicable;99
Final Girl;https://boardgamegeek.com/boardgame/277659/final-girl;2021;0.2042572070285374;2;96.0;92;0;not applicable;12
Parade;https://boardgamegeek.com/boardgame/56692/parade;2007;0.20256585414188696;2;97.5;96;0;not applicable;161
Great Western Trail: Argentina;https://boardgamegeek.com/boardgame/364011/great-western-trail-argentina;2022;0.2015346165133619;2;98.5;97;0;not applicable;13
Sleeping Gods;https://boardgamegeek.com/boardgame/255984/sleeping-gods;2021;0.2015346165133619;2;98.5;97;0;not applicable;14
Tiny Epic Western;https://boardgamegeek.com/boardgame/180852/tiny-epic-western;2016;0.19611613513818404;1;26.0;26;0;not applicable;90
Harmonies;https://boardgamegeek.com/boardgame/414317/harmonies;2024;0.19611613513818404;1;26.0;26;0;26;not applicable
Snowdonia;https://boardgamegeek.com/boardgame/119432/snowdonia;2012;0.1643989873053573;1;37.0;37;0;not applicable;137
Ecos: First Continent;https://boardgamegeek.com/boardgame/279254/ecos-first-continent;2019;0.15075567228888181;1;44.0;44;0;not applicable;53
Neta-Tanka: Deluxe Edition;https://boardgamegeek.com/boardgame/245931/neta-tanka-deluxe-edition;2019;0.1414213562373095;1;50.0;50;0;not applicable;59
Mint Delivery;https://boardgamegeek.com/boardgame/230251/mint-delivery;2017;0.14002800840280097;1;51.0;51;0;not applicable;68
AuZtralia;https://boardgamegeek.com/boardgame/231581/auztralia;2018;0.1386750490563073;1;52.0;52;0;not applicable;65
Caverna: Cave vs Cave;https://boardgamegeek.com/boardgame/220520/caverna-cave-vs-cave;2017;0.13736056394868904;1;53.0;53;0;not applicable;80
51st State;https://boardgamegeek.com/boardgame/73369/51st-state;2010;0.13608276348795434;1;54.0;54;0;not applicable;161
Burgle Bros.;https://boardgamegeek.com/boardgame/172081/burgle-bros;2015;0.13608276348795434;1;54.0;54;0;not applicable;101
Merlin;https://boardgamegeek.com/boardgame/230933/merlin;2017;0.13483997249264842;1;55.0;55;0;not applicable;77
Skyline;https://boardgamegeek.com/boardgame/121423/skyline;2012;0.1336306209562122;1;56.0;56;0;not applicable;134
Hardback;https://boardgamegeek.com/boardgame/223750/hardback;2018;0.1336306209562122;1;56.0;56;0;not applicable;74
Mariposas;https://boardgamegeek.com/boardgame/297978/mariposas;2020;0.1336306209562122;1;56.0;56;0;not applicable;43
Mottainai;https://boardgamegeek.com/boardgame/175199/mottainai;2015;0.1336306209562122;1;56.0;56;0;not applicable;103
HITSTER;https://boardgamegeek.com/boardgame/318243/hitster;2022;0.13245323570650439;1;57.0;57;0;not applicable;4
Bargain Quest;https://boardgamegeek.com/boardgame/223740/bargain-quest;2017;0.13245323570650439;1;57.0;57;0;not applicable;56
Eaten by Zombies!;https://boardgamegeek.com/boardgame/76247/eaten-zombies;2011;0.13245323570650439;1;57.0;57;0;not applicable;150
Arkham Horror (Third Edition);https://boardgamegeek.com/boardgame/257499/arkham-horror-third-edition;2018;0.13130643285972254;1;58.0;58;0;not applicable;65
Lords of Vegas;https://boardgamegeek.com/boardgame/20437/lords-vegas;2010;0.13018891098082386;1;59.0;59;0;not applicable;162
Massive Darkness;https://boardgamegeek.com/boardgame/197070/massive-darkness;2017;0.12909944487358058;1;60.0;60;0;not applicable;79
Fallout;https://boardgamegeek.com/boardgame/232918/fallout;2017;0.12909944487358058;1;60.0;60;0;not applicable;76
Loopin' Louie;https://boardgamegeek.com/boardgame/327/loopin-louie;1992;0.12803687993289598;1;61.0;61;0;not applicable;136
The Networks;https://boardgamegeek.com/boardgame/72321/networks;2016;0.12598815766974242;1;63.0;63;0;not applicable;92
Tash-Kalar: Arena of Legends;https://boardgamegeek.com/boardgame/146278/tash-kalar-arena-legends;2013;0.12598815766974242;1;63.0;63;0;not applicable;125
Norenberc;https://boardgamegeek.com/boardgame/75091/norenberc;2010;0.12403473458920845;1;65.0;65;0;not applicable;161
Machi Koro: Harbor;https://boardgamegeek.com/boardgameexpansion/143789/machi-koro-harbor;2012;0.12403473458920845;1;65.0;65;0;not applicable;110
Unearth;https://boardgamegeek.com/boardgame/217085/unearth;2017;0.12309149097933274;1;66.0;66;0;not applicable;79
Panamax;https://boardgamegeek.com/boardgame/131287/panamax;2014;0.12309149097933274;1;66.0;66;0;not applicable;113
Francis Drake;https://boardgamegeek.com/boardgame/140603/francis-drake;2013;0.12309149097933274;1;66.0;66;0;not applicable;125
Blackout: Hong Kong;https://boardgamegeek.com/boardgame/262215/blackout-hong-kong;2018;0.12309149097933274;1;66.0;66;0;not applicable;65
Ground Floor;https://boardgamegeek.com/boardgame/38765/ground-floor;2012;0.12216944435630522;1;67.0;67;0;not applicable;134
Fugitive;https://boardgamegeek.com/boardgame/197443/fugitive;2017;0.12216944435630522;1;67.0;67;0;not applicable;84
Gauntlet of Fools;https://boardgamegeek.com/boardgame/129293/gauntlet-fools;2012;0.12126781251816648;1;68.0;68;0;not applicable;138
Sail to India;https://boardgamegeek.com/boardgame/141736/sail-to-india;2013;0.11952286093343936;1;70.0;70;0;not applicable;118
Warhammer Quest: The Adventure Card Game;https://boardgamegeek.com/boardgame/181521/warhammer-quest-adventure-card-game;2015;0.11867816581938534;1;71.0;71;0;not applicable;100
Star Trek: Fleet Captains;https://boardgamegeek.com/boardgame/79127/star-trek-fleet-captains;2011;0.11867816581938534;1;71.0;71;0;not applicable;150
Glen More II: Chronicles;https://boardgamegeek.com/boardgame/265188/glen-more-ii-chronicles;2019;0.11785113019775792;1;72.0;72;0;not applicable;53
Drum Roll;https://boardgamegeek.com/boardgame/86246/drum-roll;2011;0.11785113019775792;1;72.0;72;0;not applicable;149
The Fox Experiment;https://boardgamegeek.com/boardgame/368432/the-fox-experiment;2023;0.11785113019775792;1;72.0;72;0;not applicable;4
Spirits of the Forest;https://boardgamegeek.com/boardgame/235375/spirits-forest;2018;0.11704114719613057;1;73.0;73;0;not applicable;66
Tournay;https://boardgamegeek.com/boardgame/105037/tournay;2011;0.11704114719613057;1;73.0;73;0;not applicable;149
Grand Cru;https://boardgamegeek.com/boardgame/75212/grand-cru;2010;0.11547005383792515;1;75.0;75;0;not applicable;161
Rococo;https://boardgamegeek.com/boardgame/144344/rococo;2013;0.11470786693528089;1;76.0;76;0;not applicable;125
Forbidden Stars;https://boardgamegeek.com/boardgame/175155/forbidden-stars;2015;0.11470786693528089;1;76.0;76;0;not applicable;105
Trismegistus: The Ultimate Formula;https://boardgamegeek.com/boardgame/281442/trismegistus-ultimate-formula;2019;0.11470786693528089;1;76.0;76;0;not applicable;53
Fürstenfeld;https://boardgamegeek.com/boardgame/84469/furstenfeld;2010;0.11470786693528089;1;76.0;76;0;not applicable;161
Walnut Grove;https://boardgamegeek.com/boardgame/103185/walnut-grove;2011;0.11470786693528089;1;76.0;76;0;not applicable;149
Space Empires 4X;https://boardgamegeek.com/boardgame/84419/space-empires-4x;2011;0.11470786693528089;1;76.0;76;0;not applicable;151
Boss Monster: The Dungeon Building Card Game;https://boardgamegeek.com/boardgame/131835/boss-monster-the-dungeon-building-card-game;2013;0.11396057645963795;1;77.0;77;0;not applicable;129
Tiny Epic Dinosaurs;https://boardgamegeek.com/boardgame/291508/tiny-epic-dinosaurs;2020;0.11396057645963795;1;77.0;77;0;not applicable;44
New Frontiers;https://boardgamegeek.com/boardgame/255692/new-frontiers;2018;0.11396057645963795;1;77.0;77;0;not applicable;62
Catan Histories: Settlers of America – Trails to Rails;https://boardgamegeek.com/boardgame/67239/catan-histories-settlers-america-trails-rails;2010;0.11396057645963795;1;77.0;77;0;not applicable;164
The Great Zimbabwe;https://boardgamegeek.com/boardgame/111341/the-great-zimbabwe;2012;0.11396057645963795;1;77.0;77;0;not applicable;137
Dream Home;https://boardgamegeek.com/boardgame/194880/dream-home;2016;0.11396057645963795;1;77.0;77;0;not applicable;89
Fall of Rome;https://boardgamegeek.com/boardgame/260428/fall-rome;2018;0.11396057645963795;1;77.0;77;0;not applicable;63
Duelosaur Island;https://boardgamegeek.com/boardgame/247236/duelosaur-island;2018;0.11396057645963795;1;77.0;77;0;not applicable;64
Hallertau;https://boardgamegeek.com/boardgame/300322/hallertau;2020;0.11322770341445958;1;78.0;78;0;not applicable;38
The Pursuit of Happiness;https://boardgamegeek.com/boardgame/181687/the-pursuit-of-happiness;2015;0.11322770341445958;1;78.0;78;0;not applicable;92
20th Century;https://boardgamegeek.com/boardgame/85036/20th-century;2010;0.11322770341445958;1;78.0;78;0;not applicable;161
5 Towers;https://boardgamegeek.com/boardgame/400205/5-towers;2023;0.1125087900926024;1;79.0;79;0;not applicable;6
Legacy: The Testament of Duke de Crecy;https://boardgamegeek.com/boardgame/52461/legacy-testament-duke-de-crecy;2013;0.1125087900926024;1;79.0;79;0;not applicable;125
The Estates;https://boardgamegeek.com/boardgame/249381/estates;2018;0.1125087900926024;1;79.0;79;0;not applicable;65
Coin Age;https://boardgamegeek.com/boardgame/146130/coin-age;2013;0.1125087900926024;1;79.0;79;0;not applicable;115
Yggdrasil;https://boardgamegeek.com/boardgame/71671/yggdrasil;2011;0.11180339887498948;1;80.0;80;0;not applicable;154
Rise of Tribes;https://boardgamegeek.com/boardgame/202583/rise-tribes;2018;0.11180339887498948;1;80.0;80;0;not applicable;69
Luna;https://boardgamegeek.com/boardgame/70512/luna;2010;0.11180339887498948;1;80.0;80;0;not applicable;158
Tiny Epic Defenders;https://boardgamegeek.com/boardgame/155708/tiny-epic-defenders;2015;0.1111111111111111;1;81.0;81;0;not applicable;110
Dice Town;https://boardgamegeek.com/boardgame/40793/dice-town;2009;0.1111111111111111;1;81.0;81;0;not applicable;152
Dice Settlers;https://boardgamegeek.com/boardgame/230267/dice-settlers;2018;0.1111111111111111;1;81.0;81;0;not applicable;65
Roam;https://boardgamegeek.com/boardgame/267319/roam;2019;0.1111111111111111;1;81.0;81;0;not applicable;53
Ticket to Ride: 10th Anniversary;https://boardgamegeek.com/boardgame/160069/ticket-to-ride-10th-anniversary;2014;0.1111111111111111;1;81.0;81;0;not applicable;117
Hyperborea;https://boardgamegeek.com/boardgame/119788/hyperborea;2014;0.11043152607484655;1;82.0;82;0;not applicable;113
Meeple Circus;https://boardgamegeek.com/boardgame/193214/meeple-circus;2017;0.11043152607484655;1;82.0;82;0;not applicable;77
Indian Summer;https://boardgamegeek.com/boardgame/233678/indian-summer;2017;0.10976425998969035;1;83.0;83;0;not applicable;77
Lords of Xidit;https://boardgamegeek.com/boardgame/156566/lords-xidit;2014;0.10976425998969035;1;83.0;83;0;not applicable;113
Xia: Legends of a Drift System;https://boardgamegeek.com/boardgame/82222/xia-legends-drift-system;2014;0.10976425998969035;1;83.0;83;0;not applicable;114
Tammany Hall;https://boardgamegeek.com/boardgame/30645/tammany-hall;2007;0.10976425998969035;1;83.0;83;0;not applicable;133
The Flow of History;https://boardgamegeek.com/boardgame/204574/the-flow-of-history;2016;0.10976425998969035;1;83.0;83;0;not applicable;72
Fury of Dracula (Third/Fourth Edition);https://boardgamegeek.com/boardgame/181279/fury-of-dracula-thirdfourth-edition;2015;0.1091089451179962;1;84.0;84;0;not applicable;90
Bruxelles 1893;https://boardgamegeek.com/boardgame/144592/bruxelles-1893;2013;0.1091089451179962;1;84.0;84;0;not applicable;125
Call to Adventure;https://boardgamegeek.com/boardgame/238992/call-adventure;2019;0.1091089451179962;1;84.0;84;0;not applicable;61
Alea Iacta Est;https://boardgamegeek.com/boardgame/40760/alea-iacta-est;2009;0.1091089451179962;1;84.0;84;0;not applicable;171
Conan;https://boardgamegeek.com/boardgame/160010/conan;2016;0.1091089451179962;1;84.0;84;0;not applicable;89
Gentes: Deluxified Edition;https://boardgamegeek.com/boardgame/249703/gentes-deluxified-edition;2018;0.1091089451179962;1;84.0;84;0;not applicable;59
The Guild of Merchant Explorers;https://boardgamegeek.com/boardgame/350933/the-guild-of-merchant-explorers;2022;0.10846522890932808;1;85.0;85;0;not applicable;10
My Shelfie;https://boardgamegeek.com/boardgame/366456/my-shelfie;2022;0.10783277320343841;1;86.0;86;0;not applicable;18
Lacrimosa;https://boardgamegeek.com/boardgame/348450/lacrimosa;2022;0.10783277320343841;1;86.0;86;0;not applicable;16
Get on Board: New York & London;https://boardgamegeek.com/boardgame/347013/get-board-new-york-london;2022;0.10721125348377948;1;87.0;87;0;not applicable;20
Snow Tails;https://boardgamegeek.com/boardgame/38054/snow-tails;2008;0.10721125348377948;1;87.0;87;0;not applicable;171
Tussie Mussie;https://boardgamegeek.com/boardgame/257614/tussie-mussie;2019;0.10721125348377948;1;87.0;87;0;not applicable;54
Mare Nostrum: Empires;https://boardgamegeek.com/boardgame/174785/mare-nostrum-empires;2016;0.10721125348377948;1;87.0;87;0;not applicable;91
Age of Innovation;https://boardgamegeek.com/boardgame/383179/age-of-innovation;2023;0.10721125348377948;1;87.0;87;0;not applicable;7
Inca Empire;https://boardgamegeek.com/boardgame/75476/inca-empire;2010;0.10721125348377948;1;87.0;87;0;not applicable;161
Sunrise City;https://boardgamegeek.com/boardgame/97357/sunrise-city;2012;0.10660035817780522;1;88.0;88;0;not applicable;143
Quantum;https://boardgamegeek.com/boardgame/143519/quantum;2013;0.10660035817780522;1;88.0;88;0;not applicable;120
Awkward Guests: The Walton Case;https://boardgamegeek.com/boardgame/188866/awkward-guests-walton-case;2016;0.10660035817780522;1;88.0;88;0;not applicable;54
Coal Baron;https://boardgamegeek.com/boardgame/143515/coal-baron;2013;0.105999788000636;1;89.0;89;0;not applicable;125
Ancient Knowledge;https://boardgamegeek.com/boardgame/338093/ancient-knowledge;2023;0.10540925533894598;1;90.0;90;0;not applicable;3
Through the Desert;https://boardgamegeek.com/boardgame/503/through-the-desert;1998;0.10540925533894598;1;90.0;90;0;not applicable;169
Factory Fun;https://boardgamegeek.com/boardgame/24417/factory-fun;2006;0.10540925533894598;1;90.0;90;0;not applicable;158
Space Cadets: Dice Duel;https://boardgamegeek.com/boardgame/142079/space-cadets-dice-duel;2013;0.10540925533894598;1;90.0;90;0;not applicable;125
Civilization: A New Dawn;https://boardgamegeek.com/boardgame/233247/civilization-a-new-dawn;2017;0.10540925533894598;1;90.0;90;0;not applicable;76
Shadowrun: Crossfire;https://boardgamegeek.com/boardgame/135382/shadowrun-crossfire;2014;0.10482848367219183;1;91.0;91;0;not applicable;115
Stockpile;https://boardgamegeek.com/boardgame/161614/stockpile;2015;0.10425720702853739;1;92.0;92;0;not applicable;93
Vanuatu;https://boardgamegeek.com/boardgame/104020/vanuatu;2011;0.10425720702853739;1;92.0;92;0;not applicable;149
Relic Runners;https://boardgamegeek.com/boardgame/144270/relic-runners;2013;0.10425720702853739;1;92.0;92;0;not applicable;126
Chess;https://boardgamegeek.com/boardgame/171/chess;1475;0.10369516947304253;1;93.0;93;0;not applicable;40
Orbis;https://boardgamegeek.com/boardgame/255507/orbis;2018;0.10369516947304253;1;93.0;93;0;not applicable;65
Batman: Gotham City Chronicles;https://boardgamegeek.com/boardgame/222514/batman-gotham-city-chronicles;2019;0.10369516947304253;1;93.0;93;0;not applicable;59
Kodama: The Tree Spirits;https://boardgamegeek.com/boardgame/181810/kodama-the-tree-spirits;2016;0.10369516947304253;1;93.0;93;0;not applicable;96
Commands & Colors: Ancients;https://boardgamegeek.com/boardgame/14105/commands-colors-ancients;2006;0.10369516947304253;1;93.0;93;0;not applicable;169
Marvel Dice Masters: Uncanny X-Men;https://boardgamegeek.com/boardgame/158275/marvel-dice-masters-uncanny-x-men;2014;0.10314212462587934;1;94.0;94;0;not applicable;113
Kanban EV;https://boardgamegeek.com/boardgame/284378/kanban-ev;2020;0.10314212462587934;1;94.0;94;0;not applicable;38
King of Tokyo: Power Up!;https://boardgamegeek.com/boardgameexpansion/127067/king-tokyo-power;2012;0.10314212462587934;1;94.0;94;0;not applicable;136
Thebes;https://boardgamegeek.com/boardgame/30869/thebes;2007;0.10314212462587934;1;94.0;94;0;not applicable;168
This Town Ain't Big Enough for the 2-4 of Us;https://boardgamegeek.com/boardgame/153497/this-town-aint-big-enough-for-the-2-4-of-us;2014;0.10314212462587934;1;94.0;94;0;not applicable;115
Masmorra: Dungeons of Arcadia;https://boardgamegeek.com/boardgame/181524/masmorra-dungeons-arcadia;2017;0.10314212462587934;1;94.0;94;0;not applicable;87
Villages of Valeria;https://boardgamegeek.com/boardgame/180040/villages-valeria;2017;0.10259783520851541;1;95.0;95;0;not applicable;86
Rolling Realms;https://boardgamegeek.com/boardgame/305682/rolling-realms;2021;0.10206207261596575;1;96.0;96;0;not applicable;28
Dark Moon;https://boardgamegeek.com/boardgame/111124/dark-moon;2011;0.10206207261596575;1;96.0;96;0;not applicable;104
Onirim (Second Edition);https://boardgamegeek.com/boardgame/156336/onirim-second-edition;2014;0.10206207261596575;1;96.0;96;0;not applicable;84
Pergamon;https://boardgamegeek.com/boardgame/90040/pergamon;2011;0.1015346165133619;1;97.0;97;0;not applicable;154
Get Bit!;https://boardgamegeek.com/boardgame/30539/get-bit;2007;0.1015346165133619;1;97.0;97;0;not applicable;130
Helvetia;https://boardgamegeek.com/boardgame/103092/helvetia;2011;0.1015346165133619;1;97.0;97;0;not applicable;149
Stella: Dixit Universe;https://boardgamegeek.com/boardgame/329845/stella-dixit-universe;2021;0.1015346165133619;1;97.0;97;0;not applicable;25
Tang Garden;https://boardgamegeek.com/boardgame/252153/tang-garden;2019;0.1015346165133619;1;97.0;97;0;not applicable;49
Edge of Darkness;https://boardgamegeek.com/boardgame/229491/edge-of-darkness;2019;0.1015346165133619;1;97.0;97;0;not applicable;56
Evolution: Climate;https://boardgamegeek.com/boardgame/182134/evolution-climate;2016;0.1015346165133619;1;97.0;97;0;not applicable;89
After Us;https://boardgamegeek.com/boardgame/369548/after-us;2023;0.10101525445522108;1;98.0;98;0;not applicable;7
Vast: The Crystal Caverns;https://boardgamegeek.com/boardgame/170416/vast-crystal-caverns;2016;0.10101525445522108;1;98.0;98;0;not applicable;84
Pastiche;https://boardgamegeek.com/boardgame/91620/pastiche;2011;0.10101525445522108;1;98.0;98;0;not applicable;156
The Agents;https://boardgamegeek.com/boardgame/141932/agents;2013;0.10101525445522108;1;98.0;98;0;not applicable;124
Jambo;https://boardgamegeek.com/boardgame/12002/jambo;2004;0.10101525445522108;1;98.0;98;0;not applicable;167
51st State: Master Set;https://boardgamegeek.com/boardgame/192458/51st-state-master-set;2016;0.10101525445522108;1;98.0;98;0;not applicable;94
Unfair;https://boardgamegeek.com/boardgame/179172/unfair;2017;0.10101525445522108;1;98.0;98;0;not applicable;85
Historia;https://boardgamegeek.com/boardgame/157096/historia;2014;0.10101525445522108;1;98.0;98;0;not applicable;113
Jamaica;https://boardgamegeek.com/boardgame/28023/jamaica;2007;0.10050378152592121;1;99.0;99;0;not applicable;117
ISS Vanguard;https://boardgamegeek.com/boardgame/325494/iss-vanguard;2022;0.10050378152592121;1;99.0;99;0;not applicable;1
Lucky Numbers;https://boardgamegeek.com/boardgame/118247/lucky-numbers;2012;0.10050378152592121;1;99.0;99;0;not applicable;43
Paris;https://boardgamegeek.com/boardgame/282954/paris;2020;0.10050378152592121;1;99.0;99;0;not applicable;41
